timestamp,index,name,memory.used.MiB,memory.total.MiB,utilization.gpu,power.draw.W
2026/08/17 13:17:36.333, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 267.64
2026/08/17 13:17:37.377, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 261.56
2026/08/17 13:17:38.415, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 275.43
2026/08/17 13:17:39.455, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 93, 262.91
2026/08/17 13:17:40.493, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 273.56
2026/08/17 13:17:41.533, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 273.24
2026/08/17 13:17:42.572, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 237.24
2026/08/17 13:17:43.616, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 260.97
2026/08/17 13:17:44.655, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 267.70
2026/08/17 13:17:45.692, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 270.08
2026/08/17 13:17:46.738, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 279.70
2026/08/17 13:17:47.776, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 238.87
2026/08/17 13:17:48.814, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 254.82
2026/08/17 13:17:49.856, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 249.28
2026/08/17 13:17:50.893, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 287.67
2026/08/17 13:17:51.936, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 266.87
2026/08/17 13:17:52.974, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 268.98
2026/08/17 13:17:54.016, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 272.71
2026/08/17 13:17:55.055, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 84, 273.53
2026/08/17 13:17:56.096, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 261.79
2026/08/17 13:17:57.135, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 265.55
2026/08/17 13:17:58.174, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 277.30
2026/08/17 13:17:59.212, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 92.29
2026/08/17 13:18:00.250, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 289.06
2026/08/17 13:18:01.290, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 259.39
2026/08/17 13:18:02.333, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 259.63
2026/08/17 13:18:03.372, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 259.17
2026/08/17 13:18:04.412, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 259.93
2026/08/17 13:18:05.456, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 267.18
2026/08/17 13:18:06.492, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 270.92
2026/08/17 13:18:07.531, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 261.56
2026/08/17 13:18:08.572, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 256.46
2026/08/17 13:18:09.611, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 281.53
2026/08/17 13:18:10.650, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 255.36
2026/08/17 13:18:11.697, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 281.24
2026/08/17 13:18:12.734, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 265.53
2026/08/17 13:18:13.771, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 274.90
2026/08/17 13:18:14.808, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 281.24
2026/08/17 13:18:15.850, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 257.52
2026/08/17 13:18:16.888, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 266.05
2026/08/17 13:18:17.929, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 268.24
2026/08/17 13:18:18.969, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 274.38
2026/08/17 13:18:20.006, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 255.66
2026/08/17 13:18:21.043, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 254.08
2026/08/17 13:18:22.081, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 265.02
2026/08/17 13:18:23.121, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 253.26
2026/08/17 13:18:24.161, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 259.70
2026/08/17 13:18:25.199, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 266.89
2026/08/17 13:18:26.236, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 266.36
2026/08/17 13:18:27.278, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 261.80
2026/08/17 13:18:28.318, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 272.50
2026/08/17 13:18:29.361, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 268.98
2026/08/17 13:18:30.400, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 274.26
2026/08/17 13:18:31.437, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 252.73
2026/08/17 13:18:32.477, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 259.17
2026/08/17 13:18:33.515, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 238.06
2026/08/17 13:18:34.557, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 250.34
2026/08/17 13:18:35.595, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 83, 270.40
2026/08/17 13:18:36.633, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 266.27
2026/08/17 13:18:37.670, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 275.96
2026/08/17 13:18:38.709, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 259.10
2026/08/17 13:18:39.750, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 259.93
2026/08/17 13:18:40.788, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 255.66
2026/08/17 13:18:41.829, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 260.51
2026/08/17 13:18:42.868, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 269.82
2026/08/17 13:18:43.906, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 286.09
2026/08/17 13:18:44.944, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 270.08
2026/08/17 13:18:45.983, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 248.99
2026/08/17 13:18:47.024, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 279.70
2026/08/17 13:18:48.064, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 258.88
2026/08/17 13:18:49.102, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 270.10
2026/08/17 13:18:50.144, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 273.00
2026/08/17 13:18:51.182, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 266.05
2026/08/17 13:18:52.224, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 266.08
2026/08/17 13:18:53.278, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 256.46
2026/08/17 13:18:54.320, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 270.10
2026/08/17 13:18:55.380, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 257.30
2026/08/17 13:18:56.424, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 270.08
2026/08/17 13:18:57.466, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 263.15
2026/08/17 13:18:58.507, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 248.99
2026/08/17 13:18:59.545, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 261.28
2026/08/17 13:19:00.590, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 248.99
2026/08/17 13:19:01.630, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 263.68
2026/08/17 13:19:02.668, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 248.70
2026/08/17 13:19:03.710, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 215.36
2026/08/17 13:19:04.748, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 238.58
2026/08/17 13:19:05.789, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 261.56
2026/08/17 13:19:06.830, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 271.45
2026/08/17 13:19:07.869, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 261.56
2026/08/17 13:19:08.908, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 258.34
2026/08/17 13:19:09.947, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 259.93
2026/08/17 13:19:10.988, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 265.31
2026/08/17 13:19:12.030, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 239.92
2026/08/17 13:19:13.071, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 263.96
2026/08/17 13:19:14.109, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 266.65
2026/08/17 13:19:15.147, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 223.61
2026/08/17 13:19:16.193, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 260.75
2026/08/17 13:19:17.231, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 271.37
2026/08/17 13:19:18.271, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 268.73
2026/08/17 13:19:19.311, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 271.69
2026/08/17 13:19:20.352, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 257.00
2026/08/17 13:19:21.391, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 267.92
2026/08/17 13:19:22.428, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 252.15
2026/08/17 13:19:23.466, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 276.21
2026/08/17 13:19:24.506, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 263.65
2026/08/17 13:19:25.543, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 254.60
2026/08/17 13:19:26.580, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 224.42
2026/08/17 13:19:27.616, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 262.91
2026/08/17 13:19:28.653, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 50, 279.46
2026/08/17 13:19:29.691, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 276.54
2026/08/17 13:19:30.729, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 82, 263.68
2026/08/17 13:19:31.767, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 226.54
2026/08/17 13:19:32.805, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 269.29
2026/08/17 13:19:33.842, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 259.40
2026/08/17 13:19:34.884, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 269.29
2026/08/17 13:19:35.922, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 275.72
2026/08/17 13:19:36.961, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 281.34
2026/08/17 13:19:37.999, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 248.41
2026/08/17 13:19:39.044, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 261.49
2026/08/17 13:19:40.081, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 265.53
2026/08/17 13:19:41.123, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 255.66
2026/08/17 13:19:42.162, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 265.31
2026/08/17 13:19:43.199, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 264.20
2026/08/17 13:19:44.248, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 269.05
2026/08/17 13:19:45.288, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 271.16
2026/08/17 13:19:46.326, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 279.18
2026/08/17 13:19:47.370, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 252.44
2026/08/17 13:19:48.407, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 268.45
2026/08/17 13:19:49.446, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 263.68
2026/08/17 13:19:50.486, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 268.76
2026/08/17 13:19:51.523, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 263.15
2026/08/17 13:19:52.566, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 262.10
2026/08/17 13:19:53.605, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 35, 277.51
2026/08/17 13:19:54.649, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 268.52
2026/08/17 13:19:55.688, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 285.32
2026/08/17 13:19:56.726, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 263.96
2026/08/17 13:19:57.763, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 261.56
2026/08/17 13:19:58.806, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 252.45
2026/08/17 13:19:59.847, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 269.29
2026/08/17 13:20:00.884, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 247.88
2026/08/17 13:20:01.932, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 293.62
2026/08/17 13:20:02.975, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 277.60
2026/08/17 13:20:04.017, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 270.92
2026/08/17 13:20:05.055, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 262.38
2026/08/17 13:20:06.098, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 88, 267.18
2026/08/17 13:20:07.136, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 267.64
2026/08/17 13:20:08.176, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 263.44
2026/08/17 13:20:09.215, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 270.10
2026/08/17 13:20:10.257, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 272.50
2026/08/17 13:20:11.297, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 265.84
2026/08/17 13:20:12.337, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 267.95
2026/08/17 13:20:13.380, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 248.18
2026/08/17 13:20:14.418, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 268.21
2026/08/17 13:20:15.460, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 263.89
2026/08/17 13:20:16.500, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 286.32
2026/08/17 13:20:17.539, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 268.21
2026/08/17 13:20:18.577, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 246.83
2026/08/17 13:20:19.615, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 267.11
2026/08/17 13:20:20.653, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 251.62
2026/08/17 13:20:21.696, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 257.00
2026/08/17 13:20:22.734, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 29, 285.56
2026/08/17 13:20:23.775, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 267.95
2026/08/17 13:20:24.814, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 278.41
2026/08/17 13:20:25.851, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 250.34
2026/08/17 13:20:26.888, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 260.22
2026/08/17 13:20:27.927, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 246.88
2026/08/17 13:20:28.966, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 265.84
2026/08/17 13:20:30.005, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 248.46
2026/08/17 13:20:31.046, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 251.16
2026/08/17 13:20:32.083, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 257.00
2026/08/17 13:20:33.126, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 269.58
2026/08/17 13:20:34.165, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 268.13
2026/08/17 13:20:35.205, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 264.99
2026/08/17 13:20:36.244, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 251.16
2026/08/17 13:20:37.283, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 287.72
2026/08/17 13:20:38.323, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 250.62
2026/08/17 13:20:39.366, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 263.96
2026/08/17 13:20:40.404, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 261.19
2026/08/17 13:20:41.443, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 247.12
2026/08/17 13:20:42.482, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 89, 270.40
2026/08/17 13:20:43.520, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 273.56
2026/08/17 13:20:44.559, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 276.54
2026/08/17 13:20:45.627, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 263.44
2026/08/17 13:20:46.670, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 265.24
2026/08/17 13:20:47.715, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 260.51
2026/08/17 13:20:48.753, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 251.91
2026/08/17 13:20:49.794, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 274.58
2026/08/17 13:20:50.832, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 294.96
2026/08/17 13:20:51.879, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 216.12
2026/08/17 13:20:52.916, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 268.45
2026/08/17 13:20:53.958, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 265.84
2026/08/17 13:20:54.997, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 267.64
2026/08/17 13:20:56.041, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 251.40
2026/08/17 13:20:57.078, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 232.44
2026/08/17 13:20:58.116, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 254.90
2026/08/17 13:20:59.154, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 248.99
2026/08/17 13:21:00.192, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 258.86
2026/08/17 13:21:01.230, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 266.58
2026/08/17 13:21:02.268, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 267.95
2026/08/17 13:21:03.313, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 256.48
2026/08/17 13:21:04.353, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 274.38
2026/08/17 13:21:05.390, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 265.55
2026/08/17 13:21:06.427, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 287.48
2026/08/17 13:21:07.468, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 279.95
2026/08/17 13:21:08.508, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 274.38
2026/08/17 13:21:09.545, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 246.60
2026/08/17 13:21:10.589, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 266.36
2026/08/17 13:21:11.630, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 278.12
2026/08/17 13:21:12.668, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 253.79
2026/08/17 13:21:13.713, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 269.05
2026/08/17 13:21:14.751, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 280.68
2026/08/17 13:21:15.789, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 276.21
2026/08/17 13:21:16.829, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 256.77
2026/08/17 13:21:17.869, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 42, 93.35
2026/08/17 13:21:18.906, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 266.89
2026/08/17 13:21:19.949, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 239.36
2026/08/17 13:21:20.987, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 263.65
2026/08/17 13:21:22.024, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 267.70
2026/08/17 13:21:23.063, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 239.40
2026/08/17 13:21:24.101, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 264.78
2026/08/17 13:21:25.139, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 263.15
2026/08/17 13:21:26.178, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 271.86
2026/08/17 13:21:27.216, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 256.70
2026/08/17 13:21:28.254, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 263.96
2026/08/17 13:21:29.295, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 264.49
2026/08/17 13:21:30.336, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 261.56
2026/08/17 13:21:31.377, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 278.08
2026/08/17 13:21:32.415, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 191.86
2026/08/17 13:21:33.457, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 275.43
2026/08/17 13:21:34.495, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 258.64
2026/08/17 13:21:35.533, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 262.62
2026/08/17 13:21:36.573, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 265.84
2026/08/17 13:21:37.614, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 270.64
2026/08/17 13:21:38.651, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 275.20
2026/08/17 13:21:39.693, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 268.52
2026/08/17 13:21:40.729, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 268.73
2026/08/17 13:21:41.769, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 248.99
2026/08/17 13:21:42.807, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 257.30
2026/08/17 13:21:43.844, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 25, 265.24
2026/08/17 13:21:44.883, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 99, 269.05
2026/08/17 13:21:45.920, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 266.08
2026/08/17 13:21:46.961, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 268.13
2026/08/17 13:21:48.000, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 254.90
2026/08/17 13:21:49.046, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 262.91
2026/08/17 13:21:50.083, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 274.14
2026/08/17 13:21:51.121, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 237.76
2026/08/17 13:21:52.158, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 275.64
2026/08/17 13:21:53.196, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 273.00
2026/08/17 13:21:54.233, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 270.08
2026/08/17 13:21:55.270, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 251.10
2026/08/17 13:21:56.308, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 43, 256.70
2026/08/17 13:21:57.347, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 278.41
2026/08/17 13:21:58.389, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 269.29
2026/08/17 13:21:59.427, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 256.19
2026/08/17 13:22:00.480, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 280.81
2026/08/17 13:22:01.522, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 262.31
2026/08/17 13:22:02.560, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 286.09
2026/08/17 13:22:03.602, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 263.68
2026/08/17 13:22:04.640, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 268.24
2026/08/17 13:22:05.680, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 98, 267.92
2026/08/17 13:22:06.718, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 92, 270.92
2026/08/17 13:22:07.758, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 87, 260.73
2026/08/17 13:22:08.796, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 247.12
2026/08/17 13:22:09.834, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 243.91
2026/08/17 13:22:10.872, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 15, 226.80
2026/08/17 13:22:11.910, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 240.98
2026/08/17 13:22:12.955, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 256.18
2026/08/17 13:22:13.994, 0, NVIDIA A100-SXM4-80GB, 33160, 81920, 100, 244.43
